date,headline,link,sentiment
"Sep 28, 2025","NIC Asia Bank Limited has amended on its new interest rate on LCY deposit saving which is going to be effective from Ashwin 01, 2082",https://merolagani.com/AnnouncementDetail.aspx?id=61874,0.0
"Sep 16, 2025","NIC Asia Bank Limited has published a notice regarding new interest rate on deposit products which is going to be effective from Ashwin 01, 2082",https://merolagani.com/AnnouncementDetail.aspx?id=61668,0.0
"Aug 16, 2025","NIC Asia Bank Limited has published a notice regarding new interest rate on deposit products which is going to be effective from Bhadra 01, 2082",https://merolagani.com/AnnouncementDetail.aspx?id=61189,0.0
"Aug 15, 2025",NIC Asia Bank Limited has published its provisional financial statement for the fourth quarter of the fiscal year 2081/82,https://merolagani.com/AnnouncementDetail.aspx?id=61065,0.0
"Jul 16, 2025","NIC Asia Bank Limited has published a notice regarding new interest rate on deposit products which is going to be effective from Shrawan 01, 2082",https://merolagani.com/AnnouncementDetail.aspx?id=60524,0.0
"Jun 14, 2025","NIC Asia Bank Limited has published a notice regarding new interest rate on deposit which is going to be effective from Ashad 01, 2082",https://merolagani.com/AnnouncementDetail.aspx?id=60157,0.0
"May 14, 2025","NIC Asia Bank Limited has published a notice regarding new interest rate on deposit which is going to be effective from Jestha 01, 2082",https://merolagani.com/AnnouncementDetail.aspx?id=59828,0.0
"Apr 20, 2025",NIC Asia Bank Limited has published its provisional financial statement for the third quarter of the fiscal year 2081/82,https://merolagani.com/AnnouncementDetail.aspx?id=59384,0.0
"Apr 13, 2025","NIC Asia Bank Limited has published a notice regarding new interest rate on deposit which is going to be effective from Baishakh 01, 2082",https://merolagani.com/AnnouncementDetail.aspx?id=59281,0.0
"Apr 03, 2025",NIC Asia Bank Limited has published its 27th AGM minutes.,https://merolagani.com/AnnouncementDetail.aspx?id=59181,0.0
"Mar 16, 2025",27th AGM Minutes - NIC Asia Bank Limited (NICA),https://merolagani.com/AnnouncementDetail.aspx?id=58977,0.0
"Mar 13, 2025","NIC Asia Bank Limited has published a notice regarding new interest rate on deposit which is going to be effective from Chaitra 01, 2081",https://merolagani.com/AnnouncementDetail.aspx?id=58934,0.0
"Feb 12, 2025","NIC Asia Bank Limited has published a notice regarding new interest rate on deposit which is going to be effective from Falgun 01, 2081",https://merolagani.com/AnnouncementDetail.aspx?id=58536,0.0
"Feb 11, 2025","NIC Asia Bank Limited has proclaimed its 27th AGM going to be held on Falgun 22, 2081 and has published its annual financial statement for the fiscal year 2080/81",https://merolagani.com/AnnouncementDetail.aspx?id=58491,0.0
