date,headline,link,sentiment
"Aug 09, 2025",Kalinchowk Darshan Limited has published its provisional financial statement for the fourth quarter of the fiscal year 2081/82,https://merolagani.com/AnnouncementDetail.aspx?id=60871,0.0
"May 12, 2025",Kalinchowk Darshan Limited has published its provisional financial statement for the third quarter of the fiscal year 2081/82,https://merolagani.com/AnnouncementDetail.aspx?id=59726,0.0
"Feb 27, 2025","Kalinchowk Darshan Limited has appointed Nepal SBI Merchant Banking Limited as an issue manager for its upcoming 1:1 ratio right shares from Falgun 11, 2081",https://merolagani.com/AnnouncementDetail.aspx?id=58780,1.3
"Feb 11, 2025",Kalinchowk Darshan Limited has published its provisional financial statement from the second quarter of the fiscal year 2081/82,https://merolagani.com/AnnouncementDetail.aspx?id=58496,0.0
"Jan 20, 2025",10th AGM Minutes - Kalinchowk Darshan Limited (KDL),https://merolagani.com/AnnouncementDetail.aspx?id=58110,0.0
"Dec 22, 2024","Kalinchowk Darshan Limited has proclaimed its 10th AGM going to be held on Poush 29, 2081",https://merolagani.com/AnnouncementDetail.aspx?id=56649,0.0
"Nov 16, 2024",Kalinchowk Darshan Limited has published its provisional financial statement from the first quarter of the fiscal year 2081/82,https://merolagani.com/AnnouncementDetail.aspx?id=56042,0.0
"Aug 15, 2024",Kalinchowk Darshan Limited has published its provisional financial statement from the fourth quarter of the fiscal year 2080/81,https://merolagani.com/AnnouncementDetail.aspx?id=54879,0.0
"May 12, 2024",Kalinchowk Darshan Limited has published its provisional financial statement from the third quarter of the fiscal year 2080/81,https://merolagani.com/AnnouncementDetail.aspx?id=53801,0.0
"Feb 12, 2024",Kalinchowk Darshan Limited has published its provisional financial statement from the second quarter of the fiscal year 2080/81,https://merolagani.com/AnnouncementDetail.aspx?id=52664,0.0
"Feb 12, 2024",Kalinchowk Darshan Limited has published its provisional financial statement from the first quarter of the fiscal year 2080/81,https://merolagani.com/AnnouncementDetail.aspx?id=52663,0.0
"Dec 14, 2023","Kalinchowk Darshan Limited has proclaimed its 9th AGM going to be held on Poush 26, 2080",https://merolagani.com/AnnouncementDetail.aspx?id=51535,0.0
"Aug 17, 2023",Kalinchowk Darshan Limited has made correction on its provisional financial statement from the fourth quarter of the fiscal year 2079/80,https://merolagani.com/AnnouncementDetail.aspx?id=50040,-1.0
"Aug 16, 2023",Kalinchowk Darshan Limited has published its provisional financial statement from the fourth quarter of the fiscal year 2079/80,https://merolagani.com/AnnouncementDetail.aspx?id=49834,0.0
"May 14, 2023",Kalinchowk Darshan Limited has published its provisional financial statement from the third quarter of the fiscal year 2079/80,https://merolagani.com/AnnouncementDetail.aspx?id=48596,0.0
"Mar 22, 2023",Listing of IPO Shares. The open price range is set as Rs. 78.15 to Rs. 234.45 for the first transactions - Kalinchowk Darshan Limited (KDL),https://merolagani.com/AnnouncementDetail.aspx?id=47658,2.0
"Feb 24, 2023","Kalinchowk Darshan Limited has appointed Shree Nabil Investment Banking Limited as its share registrar started from Poush 01, 2079",https://merolagani.com/AnnouncementDetail.aspx?id=47261,0.3
"Feb 03, 2023","Kalinchowk Darshan Limited has distributed its 8,96,400 units of IPO shares to the general public on Magh 19, 2079",https://merolagani.com/AnnouncementDetail.aspx?id=46844,2.0
"Jan 20, 2023","Kalinchowk Darshan Limited is going to close its 8,96,400 units of IPO shares to the general public from today, Magh 06, 2079",https://merolagani.com/AnnouncementDetail.aspx?id=46499,1.0
"Jan 17, 2023","Kalinchowk Darshan Limited is going to open its 8,96,400 units of IPO shares to the general public starting from today, Magh 03, 2079",https://merolagani.com/AnnouncementDetail.aspx?id=46441,1.0
"Jan 09, 2023","Kalinchowk Darshan Limited is going to refund the payment to the non-allottee's bank account starting from today, Poush 25, 2079",https://merolagani.com/AnnouncementDetail.aspx?id=46293,0.0
"Jan 07, 2023","Kalinchowk Darshan Limited is going to issue its 8,96,400.00 units of IPO shares to the general public starting from 3rd - 6th Magh, 2079",https://merolagani.com/AnnouncementDetail.aspx?id=46284,1.8
"Jan 05, 2023","Kalinchowk Darshan Limited has distributed its 1,20,000.00 units of IPO shares to the projected affected local residents and 1,08,000.00 units of IPO shares to the foreign employment citizens of Nepal on Poush 20, 2079",https://merolagani.com/AnnouncementDetail.aspx?id=46255,2.0
"Dec 16, 2022","Kalinchowk Darshan Limited has proclaimed its 8th AGM going to be held on Poush 22, 2079",https://merolagani.com/AnnouncementDetail.aspx?id=45877,0.0
"Dec 14, 2022","Kalinchowk Darshan Limited is going to close its 1,20,000.00 units of IPO shares to the projected affected local residents and 1,08,000.00 units of IPO shares to the foreign employment citizens of Nepal from today, Mangsir 28, 2079",https://merolagani.com/AnnouncementDetail.aspx?id=45774,1.0
"Nov 30, 2022","Kalinchowk Darshan Limited is going to open its 1,20,000.00 units of IPO shares to the projected affected local residents and 1,08,000.00 units of IPO shares to the foreign employment citizens of Nepal starting from today, Mangsir 14, 2079",https://merolagani.com/AnnouncementDetail.aspx?id=45637,1.0
"Nov 22, 2022","Kalinchowk Darshan Limited is going to issue its 1,20,000.00 units of IPO shares to the projected affected local residents and 1,08,000.00 units of IPO shares to the foreign employment citizens of Nepal starting from 14th - 28th Mangsir, 2079",https://merolagani.com/AnnouncementDetail.aspx?id=45516,1.8
